SourceField,DataType
CHANGED_AFTER_RESEARCH_FLAG,BOOLEAN
VENDOR_ID,INTEGER
VENDOR_SITE_ID,INTEGER
VENDOR_CONTACT_ID,INTEGER
RESEARCH_AGENT_ID,STRING
ON_LINE_FLAG,STRING
WIP_ENTITY_ID,STRING
WIP_LINE_ID,STRING
WIP_REPETITIVE_SCHEDULE_ID,STRING
WIP_OPERATION_SEQ_NUM,STRING
WIP_RESOURCE_SEQ_NUM,STRING
ATTRIBUTE_CATEGORY,STRING
DESTINATION_CONTEXT,STRING
INVENTORY_SOURCE_CONTEXT,STRING
VENDOR_SOURCE_CONTEXT,STRING
ATTRIBUTE1,STRING
ATTRIBUTE2,INTEGER
ATTRIBUTE3,STRING
ATTRIBUTE4,STRING
ATTRIBUTE5,STRING
ATTRIBUTE6,STRING
ATTRIBUTE7,STRING
ATTRIBUTE8,STRING
ATTRIBUTE9,STRING
ATTRIBUTE10,STRING
ATTRIBUTE11,INTEGER
ATTRIBUTE12,STRING
ATTRIBUTE13,STRING
ATTRIBUTE14,STRING
ATTRIBUTE15,BOOLEAN
BOM_RESOURCE_ID,STRING
REQUEST_ID,INTEGER
PROGRAM_APPLICATION_ID,INTEGER
PROGRAM_ID,INTEGER
PROGRAM_UPDATE_DATE,TIMESTAMP
USSGL_TRANSACTION_CODE,STRING
GOVERNMENT_CONTEXT,STRING
CLOSED_REASON,STRING
CLOSED_DATE,TIMESTAMP
TRANSACTION_REASON_CODE,STRING
QUANTITY_RECEIVED,INTEGER
SOURCE_REQ_LINE_ID,STRING
ORG_ID,INTEGER
GLOBAL_ATTRIBUTE1,STRING
GLOBAL_ATTRIBUTE2,STRING
GLOBAL_ATTRIBUTE3,STRING
GLOBAL_ATTRIBUTE4,STRING
GLOBAL_ATTRIBUTE5,STRING
GLOBAL_ATTRIBUTE6,STRING
GLOBAL_ATTRIBUTE7,STRING
GLOBAL_ATTRIBUTE8,STRING
GLOBAL_ATTRIBUTE9,STRING
GLOBAL_ATTRIBUTE10,STRING
GLOBAL_ATTRIBUTE11,STRING
GLOBAL_ATTRIBUTE12,STRING
GLOBAL_ATTRIBUTE13,STRING
GLOBAL_ATTRIBUTE14,STRING
GLOBAL_ATTRIBUTE15,STRING
GLOBAL_ATTRIBUTE16,STRING
GLOBAL_ATTRIBUTE17,STRING
GLOBAL_ATTRIBUTE18,STRING
GLOBAL_ATTRIBUTE19,STRING
GLOBAL_ATTRIBUTE20,STRING
GLOBAL_ATTRIBUTE_CATEGORY,STRING
KANBAN_CARD_ID,STRING
CATALOG_TYPE,STRING
CATALOG_SOURCE,STRING
MANUFACTURER_ID,STRING
MANUFACTURER_NAME,STRING
MANUFACTURER_PART_NUMBER,STRING
REQUESTER_EMAIL,STRING
REQUESTER_FAX,STRING
REQUESTER_PHONE,STRING
UNSPSC_CODE,STRING
OTHER_CATEGORY_CODE,STRING
SUPPLIER_DUNS,STRING
TAX_STATUS_INDICATOR,STRING
PCARD_FLAG,BOOLEAN
NEW_SUPPLIER_FLAG,BOOLEAN
AUTO_RECEIVE_FLAG,BOOLEAN
NOTE_TO_VENDOR,STRING
TAX_USER_OVERRIDE_FLAG,BOOLEAN
TAX_CODE_ID,INTEGER
OKE_CONTRACT_VERSION_ID,STRING
OKE_CONTRACT_HEADER_ID,STRING
ITEM_SOURCE_ID,INTEGER
SUPPLIER_REF_NUMBER,STRING
SECONDARY_UNIT_OF_MEASURE,STRING
SECONDARY_QUANTITY,STRING
PREFERRED_GRADE,STRING
SECONDARY_QUANTITY_RECEIVED,STRING
SECONDARY_QUANTITY_CANCELLED,STRING
VMI_FLAG,STRING
AUCTION_HEADER_ID,STRING
AUCTION_DISPLAY_NUMBER,STRING
AUCTION_LINE_NUMBER,STRING
REQS_IN_POOL_FLAG,BOOLEAN
BID_NUMBER,STRING
BID_LINE_NUMBER,STRING
NONCAT_TEMPLATE_ID,STRING
SUGGESTED_VENDOR_CONTACT_FAX,STRING
SUGGESTED_VENDOR_CONTACT_EMAIL,STRING
AMOUNT,STRING
CURRENCY_AMOUNT,STRING
LABOR_REQ_LINE_ID,STRING
JOB_ID,STRING
JOB_LONG_DESCRIPTION,STRING
CONTRACTOR_STATUS,STRING
CONTACT_INFORMATION,STRING
SUGGESTED_SUPPLIER_FLAG,STRING
CANDIDATE_SCREENING_REQD_FLAG,STRING
CANDIDATE_FIRST_NAME,STRING
CANDIDATE_LAST_NAME,STRING
ASSIGNMENT_END_DATE,STRING
OVERTIME_ALLOWED_FLAG,STRING
CONTRACTOR_REQUISITION_FLAG,STRING
DROP_SHIP_FLAG,STRING
ASSIGNMENT_START_DATE,STRING
ORDER_TYPE_LOOKUP_CODE,STRING
PURCHASE_BASIS,STRING
MATCHING_BASIS,STRING
NEGOTIATED_BY_PREPARER_FLAG,BOOLEAN
SHIP_METHOD,STRING
ESTIMATED_PICKUP_DATE,STRING
SUPPLIER_NOTIFIED_FOR_CANCEL,STRING
BASE_UNIT_PRICE,INTEGER
TRANSFERRED_TO_OE_FLAG,BOOLEAN
AT_SOURCING_FLAG,STRING
TAX_ATTRIBUTE_UPDATE_CODE,STRING
TAX_NAME,STRING
CONFORMED_LINE_ID,STRING
AMENDMENT_TYPE,STRING
AMENDMENT_STATUS,STRING
LINE_NUM_DISPLAY,STRING
GROUP_LINE_ID,STRING
CLM_INFO_FLAG,BOOLEAN
CLM_OPTION_INDICATOR,STRING
CLM_BASE_LINE_NUM,STRING
CLM_OPTION_NUM,STRING
CLM_OPTION_FROM_DATE,STRING
CLM_OPTION_TO_DATE,STRING
CLM_FUNDED_FLAG,BOOLEAN
UDA_TEMPLATE_ID,STRING
CONTRACT_TYPE,STRING
COST_CONSTRAINT,STRING
AMENDMENT_RESPONSE_REASON,STRING
CLM_PERIOD_PERF_START_DATE,STRING
CLM_PERIOD_PERF_END_DATE,STRING
CLM_EXTENDED_ITEM_DESCRIPTION,STRING
CLM_OPTION_EXERCISED,STRING
