SourceField,DataType
MRC_UNENCUMBERED_AMOUNT,STRING
END_ITEM_UNIT_NUMBER,STRING
TAX_RECOVERY_OVERRIDE_FLAG,BOOLEAN
RECOVERABLE_TAX,FLOAT
NONRECOVERABLE_TAX,FLOAT
RECOVERY_RATE,INTEGER
OKE_CONTRACT_LINE_ID,STRING
OKE_CONTRACT_DELIVERABLE_ID,STRING
AMOUNT_ORDERED,STRING
AMOUNT_DELIVERED,INTEGER
AMOUNT_CANCELLED,INTEGER
DISTRIBUTION_TYPE,STRING
AMOUNT_TO_ENCUMBER,STRING
INVOICE_ADJUSTMENT_FLAG,STRING
DEST_CHARGE_ACCOUNT_ID,STRING
DEST_VARIANCE_ACCOUNT_ID,STRING
QUANTITY_FINANCED,STRING
AMOUNT_FINANCED,STRING
QUANTITY_RECOUPED,STRING
AMOUNT_RECOUPED,STRING
RETAINAGE_WITHHELD_AMOUNT,STRING
RETAINAGE_RELEASED_AMOUNT,STRING
WF_ITEM_KEY,STRING
INVOICED_VAL_IN_NTFN,STRING
TAX_ATTRIBUTE_UPDATE_CODE,STRING
INTERFACE_DISTRIBUTION_REF,STRING
LCM_FLAG,STRING
GROUP_LINE_ID,STRING
UDA_TEMPLATE_ID,STRING
DRAFT_ID,STRING
AMOUNT_FUNDED,STRING
FUNDED_VALUE,STRING
PARTIAL_FUNDED_FLAG,STRING
QUANTITY_FUNDED,STRING
AMOUNT_CHANGED_FLAG,STRING
AMOUNT_REVERSED,STRING
GLOBAL_ATTRIBUTE_CATEGORY,STRING
GLOBAL_ATTRIBUTE1,STRING
GLOBAL_ATTRIBUTE2,STRING
GLOBAL_ATTRIBUTE3,STRING
GLOBAL_ATTRIBUTE4,STRING
GLOBAL_ATTRIBUTE5,STRING
GLOBAL_ATTRIBUTE6,STRING
GLOBAL_ATTRIBUTE7,STRING
GLOBAL_ATTRIBUTE8,STRING
GLOBAL_ATTRIBUTE9,STRING
GLOBAL_ATTRIBUTE10,STRING
GLOBAL_ATTRIBUTE11,STRING
GLOBAL_ATTRIBUTE12,STRING
GLOBAL_ATTRIBUTE13,STRING
GLOBAL_ATTRIBUTE14,STRING
GLOBAL_ATTRIBUTE15,STRING
GLOBAL_ATTRIBUTE16,STRING
GLOBAL_ATTRIBUTE17,STRING
GLOBAL_ATTRIBUTE18,STRING
GLOBAL_ATTRIBUTE19,STRING
GLOBAL_ATTRIBUTE20,STRING
