SourceField,DataType
GMS_BURDENABLE_RAW_COST,NUMERIC
ACCOUNTING_EVENT_ID,NUMERIC
PREPAY_DISTRIBUTION_ID,NUMERIC
UPGRADE_POSTED_AMT,NUMERIC
UPGRADE_BASE_POSTED_AMT,NUMERIC
INVENTORY_TRANSFER_STATUS,STRING
COMPANY_PREPAID_INVOICE_ID,NUMERIC
CC_REVERSAL_FLAG,STRING
AWT_WITHHELD_AMT,NUMERIC
INVOICE_INCLUDES_PREPAY_FLAG,STRING
PRICE_CORRECT_INV_ID,NUMERIC
PRICE_CORRECT_QTY,NUMERIC
PA_CMT_XFACE_FLAG,STRING
CANCELLATION_FLAG,STRING
INVOICE_LINE_NUMBER,NUMERIC
CORRECTED_INVOICE_DIST_ID,NUMERIC
ROUNDING_AMT,NUMERIC
CHARGE_APPLICABLE_TO_DIST_ID,NUMERIC
CORRECTED_QUANTITY,NUMERIC
RELATED_ID,NUMERIC
ASSET_BOOK_TYPE_CODE,STRING
ASSET_CATEGORY_ID,NUMERIC
DISTRIBUTION_CLASS,STRING
FINAL_PAYMENT_ROUNDING,NUMERIC
FINAL_APPLICATION_ROUNDING,NUMERIC
AMOUNT_AT_PREPAY_XRATE,NUMERIC
CASH_BASIS_FINAL_APP_ROUNDING,NUMERIC
AMOUNT_AT_PREPAY_PAY_XRATE,NUMERIC
INTENDED_USE,STRING
DETAIL_TAX_DIST_ID,NUMERIC
REC_NREC_RATE,NUMERIC
RECOVERY_RATE_ID,NUMERIC
RECOVERY_RATE_NAME,STRING
RECOVERY_TYPE_CODE,STRING
RECOVERY_RATE_CODE,STRING
WITHHOLDING_TAX_CODE_ID,NUMERIC
TAX_ALREADY_DISTRIBUTED_FLAG,STRING
SUMMARY_TAX_LINE_ID,NUMERIC
TAXABLE_AMOUNT,NUMERIC
TAXABLE_BASE_AMOUNT,NUMERIC
EXTRA_PO_ERV,NUMERIC
PREPAY_TAX_DIFF_AMOUNT,NUMERIC
TAX_CODE_ID,NUMERIC
VAT_CODE,STRING
AMOUNT_INCLUDES_TAX_FLAG,STRING
TAX_CALCULATED_FLAG,STRING
TAX_RECOVERY_RATE,NUMERIC
TAX_RECOVERY_OVERRIDE_FLAG,STRING
TAX_CODE_OVERRIDE_FLAG,STRING
TOTAL_DIST_AMOUNT,NUMERIC
TOTAL_DIST_BASE_AMOUNT,NUMERIC
PREPAY_TAX_PARENT_ID,NUMERIC
CANCELLED_FLAG,STRING
OLD_DISTRIBUTION_ID,NUMERIC
OLD_DIST_LINE_NUMBER,NUMERIC
AMOUNT_VARIANCE,NUMERIC
BASE_AMOUNT_VARIANCE,NUMERIC
HISTORICAL_FLAG,STRING
RCV_CHARGE_ADDITION_FLAG,STRING
AWT_RELATED_ID,NUMERIC
RELATED_RETAINAGE_DIST_ID,NUMERIC
RETAINED_AMOUNT_REMAINING,NUMERIC
BC_EVENT_ID,NUMERIC
RETAINED_INVOICE_DIST_ID,NUMERIC
FINAL_RELEASE_ROUNDING,NUMERIC
FULLY_PAID_ACCTD_FLAG,STRING
ROOT_DISTRIBUTION_ID,NUMERIC
XINV_PARENT_REVERSAL_ID,NUMERIC
RECURRING_PAYMENT_ID,NUMERIC
RELEASE_INV_DIST_DERIVED_FROM,NUMERIC
PAY_AWT_GROUP_ID,NUMERIC
