SourceField,DataType
PRICE_TYPE_LOOKUP_CODE,STRING
CLOSED_CODE,STRING
PRICE_BREAK_LOOKUP_CODE,STRING
USSGL_TRANSACTION_CODE,STRING
GOVERNMENT_CONTEXT,STRING
REQUEST_ID,NUMERIC
PROGRAM_APPLICATION_ID,NUMERIC
PROGRAM_ID,NUMERIC
PROGRAM_UPDATE_DATE,DATETIME
CLOSED_DATE,DATETIME
CLOSED_REASON,STRING
CLOSED_BY,NUMERIC
TRANSACTION_REASON_CODE,STRING
ORG_ID,NUMERIC
LINE_REFERENCE_NUM,STRING
QC_GRADE,STRING
BASE_UOM,STRING
BASE_QTY,NUMERIC
SECONDARY_UOM,STRING
SECONDARY_QTY,NUMERIC
GLOBAL_ATTRIBUTE_CATEGORY,STRING
GLOBAL_ATTRIBUTE1,STRING
GLOBAL_ATTRIBUTE2,STRING
GLOBAL_ATTRIBUTE3,STRING
GLOBAL_ATTRIBUTE4,STRING
GLOBAL_ATTRIBUTE5,STRING
GLOBAL_ATTRIBUTE6,STRING
GLOBAL_ATTRIBUTE7,STRING
GLOBAL_ATTRIBUTE8,STRING
GLOBAL_ATTRIBUTE9,STRING
GLOBAL_ATTRIBUTE10,STRING
GLOBAL_ATTRIBUTE11,STRING
GLOBAL_ATTRIBUTE12,STRING
GLOBAL_ATTRIBUTE13,STRING
GLOBAL_ATTRIBUTE14,STRING
GLOBAL_ATTRIBUTE15,STRING
GLOBAL_ATTRIBUTE16,STRING
GLOBAL_ATTRIBUTE17,STRING
GLOBAL_ATTRIBUTE18,STRING
GLOBAL_ATTRIBUTE19,STRING
GLOBAL_ATTRIBUTE20,STRING
PROJECT_ID,NUMERIC
TASK_ID,NUMERIC
EXPIRATION_DATE,DATETIME
TAX_CODE_ID,NUMERIC
OKE_CONTRACT_HEADER_ID,NUMERIC
OKE_CONTRACT_VERSION_ID,NUMERIC
SECONDARY_QUANTITY,NUMERIC
SECONDARY_UNIT_OF_MEASURE,STRING
PREFERRED_GRADE,STRING
AUCTION_HEADER_ID,NUMERIC
AUCTION_DISPLAY_NUMBER,STRING
AUCTION_LINE_NUMBER,NUMERIC
BID_NUMBER,NUMERIC
BID_LINE_NUMBER,NUMERIC
RETROACTIVE_DATE,DATETIME
SUPPLIER_REF_NUMBER,STRING
CONTRACT_ID,NUMERIC
START_DATE,DATETIME
AMOUNT,NUMERIC
JOB_ID,NUMERIC
CONTRACTOR_FIRST_NAME,STRING
CONTRACTOR_LAST_NAME,STRING
MANUAL_PRICE_CHANGE_FLAG,STRING
FROM_LINE_LOCATION_ID,NUMERIC
ORDER_TYPE_LOOKUP_CODE,STRING
PURCHASE_BASIS,STRING
MATCHING_BASIS,STRING
SVC_AMOUNT_NOTIF_SENT,STRING
SVC_COMPLETION_NOTIF_SENT,STRING
BASE_UNIT_PRICE,NUMERIC
CATALOG_NAME,STRING
SUPPLIER_PART_AUXID,STRING
IP_CATEGORY_ID,NUMERIC
LAST_UPDATED_PROGRAM,STRING
RETAINAGE_RATE,NUMERIC
MAX_RETAINAGE_AMOUNT,NUMERIC
PROGRESS_PAYMENT_RATE,NUMERIC
RECOUPMENT_RATE,NUMERIC
TAX_ATTRIBUTE_UPDATE_CODE,STRING
GROUP_LINE_ID,NUMERIC
LINE_NUM_DISPLAY,STRING
CLM_INFO_FLAG,STRING
CLM_OPTION_INDICATOR,STRING
CLM_BASE_LINE_NUM,NUMERIC
CLM_OPTION_NUM,NUMERIC
CLM_OPTION_FROM_DATE,DATETIME
CLM_OPTION_TO_DATE,DATETIME
CLM_FUNDED_FLAG,STRING
CONTRACT_TYPE,STRING
COST_CONSTRAINT,STRING
CLM_IDC_TYPE,STRING
UDA_TEMPLATE_ID,NUMERIC
USER_DOCUMENT_STATUS,STRING
DRAFT_ID,NUMERIC
CLM_EXERCISED_FLAG,STRING
CLM_EXERCISED_DATE,DATETIME
